690;чувствовать;sentir
691;чувствовать себя;
692;почувствовать;sentir
693;создать;créer
694;создавать;créer
695;совет;conseil
696;консультация;consultation
697;рекомендация;recommandation
698;счет;compte
699;проверить;vérifier
700;проверка;vérification
701;чек;
702;сердце;cœur
703;сердечный;cardiaque
704;сердечная;
705;движение;mouvement
706;трафик;trafic
707;вещь;chose
708;штука;
709;материал;matériau
710;материальный;matériel
711;неделя;semaine
712;неделька;
713;чувство;sentiment
714;ощущение;sentiment
715;данный;
716;заниматься;
717;исследование;étude
718;изучение;étude
719;изучить;étudier
720;продолжать;continuer
721;продолжить;poursuivre
722;красный;
723;раздел;section
724;наука;science
725;научной;
726;научиться;apprendre
727;учиться;apprendre
728;строка;ligne
729;газета;journal
730;причина;raison
731;против;contre
732;адрес;adresse
733;плечо;épaule
734;современный;moderne
735;цена;prix
736;стоимость;coût
737;прайс;
738;план;plan
739;планировать;planifier
740;планирование;planification
741;приехать;venir
742;речь;discours
743;четыре;
744;четырех;
745;четырьмя;
746;отвечать;répondre
747;точка;point
748;основа;base
749;основание;base
750;база;
751;культура;culture
752;культурный;culturel
753;рассказывать;
754;вполне;
755;довольно;assez
756;далее;
757;данные;information
758;представлять;représenter
759;заключение;conclusion
760;социальный;social
761;социальной;
762;общественный;public
763;документ;document
764;документация;documentation
765;документирование;
766;институт;
767;ход;
768;темп;rythme
769;брать;
770;забыть;oublier
771;проект;projet
772;ранний;précoce
773;встреча;rencontre
774;совещание;réunion
775;заседание;réunion
776;особый;spécial
777;специальный;spécial
778;директор;directeur
779;режиссер;réalisateur
780;провести;passer
781;поведение;comportement
782;проведение;tenue
783;проводить;effectuer
784;спать;dormir
785;сон;rêve
786;поспать;dormir
787;плохой;
788;плохо;mal
789;впрочем;
790;сильный;fort
791;решительный;décisif
792;прочный;durable
793;наверное;probablement
794;может быть;
795;возможно;peut-être
796;скорый;
797;быстрый;rapide
798;термин;terme
799;палец;doigt
800;пальчик;doigt
801;опыт;expérience
802;опыт работы;
803;служба;service
804;услуга;service
805;обслуживание;
806;внутренний;intérieur
807;напомнить;rappeler
808;открыть;ouvrir
809;открытый;ouvert
810;открывать;ouvrir
811;привести;conduire
812;ведущий;leader
813;судьба;destin
814;участь;sort
815;девушка;
816;девочка;
817;девчонка;
818;поскольку;
819;очередь;tour
820;стоять в очереди;
821;лес;forêt
822;лесной;forestier
823;экономический;économique
824;экономика;économie
825;оставить;laisser
826;отпуск;vacance
827;уйти;partir
828;состав;composition
829;композиция;composition
830;федеральный;fédéral
831;федеративный;
832;федерации;
833;спрашивать;demander
834;член;
835;искать;chercher
836;обыск;
837;близкий;proche
838;тесный;étroit
839;количественный;
840;похожий;similaire
841;аналогичный;similaire
842;событие;événement
843;объект;objet
844;предмет;objet
845;холл;hall
846;зала;
847;создание;création
848;творение;création
849;войти;entrer
850;ввести;introduire
851;вступить;
852;разнообразный;varié
853;значение;importance
854;назвать;appeler
855;достаточно;
856;достаточный;suffisant
857;период;période
858;шаг;étape
859;этап;étape
860;успеть;
861;быть вовремя;
862;не опаздывай;
863;брат;frère
864;братец;frère
865;братишка;
866;искусство;art
867;художественный;artistique
868;единственный;seul
869;легкий;léger
870;структура;structure
871;конструкция;conception
872;строение;structure
873;выходить;
874;предложить;offrir
875;предложение;proposition
876;предлагать;offrir
877;пример;exemple
878;пить;boire
879;выпить;boire
880;гражданин;citoyen
881;гражданство;nationalité
882;глядеть;
883;матч;match
884;начальник;chef
885;шеф;
886;рост;croissance
887;высота;hauteur
888;разгар;
889;ехать;
890;международный;international
891;тема;thème
892;признак;signe
893;принцип;principe
894;дорогой;cher
895;дорогостоящий;coûteux
896;попасть;entrer
897;попасть в;
898;десять;
899;десяти;
900;верить;croire
901;поверить;croire
902;метод;méthode
903;методика;méthode
904;тип;type
905;фильм;
906;кино;cinéma
907;кинотеатр;cinéma
908;держать;garder
909;сохранить;garder
910;либо;
911;позволять;
912;позволить;permettre
913;край;bord
914;местный;local
915;локальный;local
916;менее;
917;меньше;
918;меньший;
919;гость;invité
920;гостевой;
921;гостья;
922;купить;acheter
923;покупать;acheter
924;покупка;achat
925;уходить;partir
926;воздух;air
927;воздушный;aérien
928;туда;
929;относиться;
930;бывший;ancien
931;требовать;exiger
932;характер;caractère
933;персонаж;personnage
934;герой;héro
935;борьба;lutte
936;битва;bataille
937;бой;combat
938;сражение;bataille
939;кстати;
940;между прочим;
941;кстати говоря;
942;подойти;aborder
943;размер;taille
944;образование;éducation
945;просвещение;
946;обучение;formation
947;мальчик;
948;парень;gars
949;мальчишка;
950;кровь;sang
951;кровавый;sanglant
952;кровный;
953;зона;zone
954;небо;ciel
955;американский;
956;войско;armée
957;класс;classe
958;занятие;activité
959;урок;
960;представитель;représentant
961;политика;politique
962;героиня;
963;картина;tableau
964;живопись;peinture
965;покраска;
966;широкий;large
967;ширина;largeur
968;доллар;
969;долларовый;
970;спина;dos
971;территория;territoire
972;мировой;mondiale
973;пол;sol
974;этаж;étage
975;тяжелый;lourd
976;поле;champ
977;полевой;
978;изменение;changement
979;изменить;changer
980;перемена;
981;умереть;mourir
982;умирать;mourir
983;направление;direction
984;рисунок;dessin
985;рисование;dessin
986;течение;cours
987;поток;flux
988;приток;flux
989;возможный;possible
990;возможной;
991;церковь;église
992;храм;temple
993;банк;banque
994;банка;
995;отдельный;séparé
996;раздельный;séparé
997;самостоятельный;indépendant
998;средний;moyen
999;среднее;moyenne
1000;красивый;beau
1001;прекрасный;beau
1002;красавица;belle
1003;сцена;scène
1004;население;population
1005;народонаселение;
1006;большинство;plupart
1007;совершеннолетие;
1008;двадцать;
1009;двадцати;
1010;случиться;arriver
1011;музыка;musique
1012;музыкальный;musical
1013;короткий;court
1014;краткий;bref
1015;краткосрочной;
1016;составлять;représenter
1017;свобода;liberté
1018;свободный;libre
1019;память;mémoire
1020;воспоминание;souvenir
1021;причем;
1022;команда;équipe
1023;командование;commandement
1024;командный;
1025;установить;établir
1026;установка;installation
1027;устанавливать;installer
1028;союз;union
1029;профсоюз;syndicat
1030;поднять;soulever
1031;врач;médecin
1032;доктор;docteur
1033;серьезный;sérieux
1034;серьезно;
1035;тяжкий;
1036;договор;traité
1037;контракт;contrat
1038;договорной;contractuel
1039;стараться;
1040;уметь;
1041;дерево;arbre
1042;елка;arbre
1043;древо;arbre
1044;интересный;intéressant
1045;любопытный;curieux
1046;факт;fait
1047;том;
1048;обстоятельство;fait
1049;всего;
1050;хозяин;maître
1051;владелец;propriétaire
1052;собственник;propriétaire
1053;национальный;
1054;общенациональный;
1055;длинный;long
1056;природа;nature
1057;домашний;maison
1058;страшный;terrible
1059;пугающий;effrayant
1060;общественность;
1061;угол;angle
1062;уголок;
1063;угловой;angle
1064;телефон;téléphone
1065;скоро;bientôt
1066;вскоре;bientôt
1067;наиболее;
1068;двор;cour
1069;ярд;
1070;бросить;arrêter
1071;бросать;
1072;выбросить;jeter
1073;сценарист;scénariste
1074;самолет;avion
1075;плоскость;
1076;далеко;loin
1077;гораздо;
1078;род;genre
1079;genus;
1080;солнце;soleil
1081;вера;foi
1082;вероисповедание;religion
1083;берег;côte
1084;побережье;côte
1085;спектакль;spectacle
1086;производительность;performance
1087;завод;usine
1088;растение;plante
1089;цвет;couleur
1090;трудно;
1091;журнал;magazine
1092;специалист;spécialiste
1093;детский;
1094;объяснить;expliquer
1095;объяснять;expliquer
1096;разъяснить;
1097;оценка;évaluation
1098;ранг;rang
1099;единый;unique
1100;снять;retirer
1101;взлететь;
1102;определенный;certain
1103;низкий;faible
1104;связать;lier
1105;галстук;cravate
1106;песня;chanson
1107;песнь;chant
1108;процент;pourcentage
1109;проц;
1110;родитель;
1111;родительский;parental
1112;разрешить;résoudre
1113;чужой;
1114;незнакомец;étranger
1115;чужак;
1116;море;mer
1117;морской;marin
1118;странный;étrange
1119;незнакомый;
1120;требование;exigence
1121;чистый;pur
1122;очистить;nettoyer
1123;чистота;pureté
1124;какой-нибудь;
1125;почва;sol
1126;половина;moitié
1127;входить;
1128;легко;facilement
1129;поздний;tardif
1130;поздно;tard
1131;роман;roman
1132;круг;cercle
1133;окружность;circonférence
1134;кружок;cercle
1135;анализ;analyse
1136;аналитический;analytique
1137;стихи;
1138;хозяйство;
1139;литература;littérature
1140;литературный;littéraire
1141;бумага;papier
1142;бумажный;en papier
1143;вместо;au lieu
1144;в первый раз;
1145;научный;scientifique
1146;поэт;poète
1147;поэтесса;
1148;диплом;diplôme
1149;вызвать;provoquer
1150;касаться;
1151;трогать;toucher
1152;тронуть;
1153;господин;monsieur
1154;лорд;
1155;надежда;espoir
1156;сложный;complexe
1157;вокруг;autour
1158;примерно;
1159;пункт;paragraphe
1160;элемент;élément
1161;отметить;noter
1162;марка;marque
1163;знак;signe
1164;заявить;
1165;объявить;annoncer
1166;объявлять;déclarer
1167;вариант;option
1168;опция;option
1169;министр;
1170;священник;prêtre
1171;откуда;
1172;граница;frontière
1173;действовать;agir
1174;акт;acte
1175;дух;esprit
1176;духовный;spirituel
1177;модель;modèle
1178;модели;
1179;типовой;
1180;операция;opération
1181;эксплуатация;exploitation
1182;функционирование;fonctionnement
1183;пара;
1184;паре;
1185;парой;
1186;мечта;rêve
1187;немного;un peu
1188;ум;esprit
1189;разум;esprit
1190;повод;occasion
1191;старик;
1192;старина;
1193;мало;
1194;немногие;peu
1195;миллион;
1196;млн;
1197;успех;succès
1198;успешно;avec succès
1199;успешный;réussi
1200;личный;personnel
1201;частный;privé
1202;рядовой;
1203;счастье;bonheur
1204;счастие;
1205;необходимо;
1206;бесплатный;gratuit
1207;ребята;gars
1208;парни;gars
1209;парней;
1210;обычный;ordinaire
1211;привычный;habituel
1212;кабинет;
1213;кричать;crier
1214;крикнуть;
1215;магазин;magasin
1216;лавка;
1217;мастерская;atelier
1218;пространство;espace
1219;выход;
1220;выезд;
1221;остановиться;
1222;удар;coup
1223;ударить;frapper
1224;бить;frapper
1225;знание;connaissance
1226;текст;texte
1227;текстовый;
1228;темный;sombre
1229;темнота;obscurité
1230;тёмный;
1231;защита;protection
1232;охрана;protection
1233;площадь;superficie
1234;кв;
1235;сознание;conscience
1236;самосознание;
1237;гражданский;civil
1238;гражданской;
1239;гражданско-правовой;
1240;убить;tuer
1241;убивать;tuer
1242;возраст;âge
1243;лет;
1244;молчать;se taire
1245;помолчу;
1246;согласиться;accepter
1247;участник;participant
1248;участок;terrain
1249;сюжет;histoire
1250;заговор;complot
1251;рано;tôt
1252;абзац;paragraphe
1253;параграф;paragraphe
1254;сильно;
1255;решительно;fermement
1256;настоятельно;
1257;твердо;
1258;сообщить;informer
1259;доклад;rapport
1260;отчет;rapport
1261;линия;ligne
1262;бежать;fuir
1263;бег;course
1264;желание;désir
1265;желать;vouloir
1266;папа;
1267;петь;chanter
1268;спеть;chanter
1269;пение;chant
1270;губа;lèvre
1271;помада;rouge à lèvres
1272;вызывать;
1273;дочь;
1274;дочка;
1275;дочурка;
1276;среда;environnement
1277;в среду;
1278;представление;idée
1279;солдат;
1280;военнослужащий;
1281;воин;guerrier
1282;художник;artiste
1283;живописец;
1284;маляр;
1285;приносить;apporter
1286;принести;
1287;волосы;
1288;оружие;arme
1289;вооружение;arme
1290;орудия;
1291;соответствие;conformité
1292;переписка;correspondance
1293;корреспонденция;correspondance
1294;ветер;vent
1295;внешний;extérieur
1296;внешней;
1297;наружный;externe
1298;мужик;
1299;служить;servir
1300;послужить;
1301;обслуживать;
1302;состоять;consister
1303;заключаться;
1304;огонь;feu
1305;пожар;incendie
1306;пожарный;pompier
1307;боевой;de combat
1308;понятие;concept
1309;концепция;concept
1310;концептуальный;conceptuel
1311;строительство;construction
1312;строительный;de construction
1313;ухо;oreille
1314;слух;rumeur
1315;грудь;poitrine
1316;молочной железы;
1317;грудка;
1318;нос;nez
1319;носик;
1320;нюх;
1321;ставить;
1322;завтра;
1323;возникать;survenir
1324;возникнуть;survenir
1325;страх;peur
1326;опасаться;craindre
1327;рабочий;travail
1328;работник;employé
1329;трудящийся;
1330;что-нибудь;
1331;глубокий;profond
1332;глубоко;profondément
1333;глубина;profondeur
1334;содержание;contenu
1335;контент;contenu
1336;содержимое;contenu
1337;радость;joie
1338;безопасность;sécurité
1339;обеспечение;sécurité
1340;надеяться;espérer
1341;продукт;produit
1342;товар;
1343;видимо;apparemment
1344;очевидно;évidemment
1345;по-видимому;
1346;комплекс;complexe
1347;комплексный;intégrée
1348;подняться;monter
1349;взбираться;
1350;вскарабкаться;
1351;вспоминать;
1352;сад;jardin
1353;долгий;
1354;одновременно;en même temps
1355;сотрудник;employé
1356;служащий;fonctionnaire
1357;лето;été
1358;летний;
1359;тихо;tranquillement
1360;тихий;calme
1361;спокойный;calme
1362;тишина;silence
1363;прямой;direct
1364;курс;cours
1365;финансовый;financier
1366;финансовой;
1367;значить;signifier
1368;означать;signifier
1369;рот;bouche
1370;уста;
1371;где-то;
1372;где-нибудь;
1373;куда-то;
1374;технология;technologie
1375;техника;technique
1376;знакомый;familier
1377;недавно;récemment
1378;последнее время;
1379;реформа;réforme
1380;реформирование;réforme
1381;нынешний;actuel
1382;текущий;actuel
1383;существующий;existant
1384;собака;chien
1385;пёс;
1386;собачка;
1387;камень;pierre
1388;каменный;en pierre
1389;стоун;
1390;будущее;avenir
1391;рассказ;histoire
1392;контроль;contrôle
1393;контролировать;contrôler
1394;река;rivière
1395;речной;fluvial
1396;хватать;
1397;сумма;montant
1398;сум;
1399;народный;
1400;непосредственно;
1401;напрямую;directement
1402;здание;bâtiment
1403;сфера;sphère
1404;знаменитый;célèbre
1405;потерять;perdre
1406;терять;perdre
1407;проиграть;
1408;необходимость;nécessité
1409;фонд;fond
1410;запас;réserve
1411;вперед;en avant
1412;подготовка;formation
1413;составление;
1414;вчера;
1415;лист;feuille
1416;простыня;
1417;пустой;vide
1418;порожний;
1419;очередной;
1420;регулярный;régulier
1421;республика;république
1422;ферма;ferme
1423;получаться;
1424;воля;
1425;судебной;
1426;бюджет;budget
1427;бюджетный;budgétaire
1428;возвращаться;revenir
1429;расти;grandir
1430;растить;
1431;вырастить;cultiver
1432;снег;neige
1433;снежный;neige
1434;деревня;village
1435;село;village
1436;деревенский;rustique
1437;обнаружить;détecter
1438;зеленый;vert
1439;зеленые;
1440;фактор;facteur
1441;немец;
1442;немецкий;
1443;германский;
1444;победа;victoire
1445;источник;source
1446;исходный;original
1447;золотой;d'or
1448;золото;or
1449;передать;transmettre
1450;технический;technique
1451;технической;
1452;нормальный;
1453;ожидать;attendre
1454;рассчитывать;compter
1455;звезда;étoile
1456;городов;
1457;выбор;choix
1458;соответствующий;approprié
1459;масса;
1460;вес;poids
1461;составить;faire
1462;итог;résultat
1463;исход;issue
1464;сестра;sœur
1465;сестренка;
1466;сестричка;
1467;шесть;
1468;шести;
1469;шестью;
1470;ясно;clairement
1471;четкий;
1472;ясный;clair
1473;практика;pratique
1474;тренировка;
1475;сто;
1476;нести;porter
1477;носить;porter
1478;определить;déterminer
1479;определять;déterminer
1480;холдинг;holding
1481;карман;poche
1482;любимый;préféré
1483;любимое;
1484;родной;
1485;западный;
1486;обязательно;nécessairement
1487;неизбежно;inévitablement
1488;слава;gloire
1489;кухня;cuisine
1490;кухонный;
1491;определение;définition
1492;пользоваться;utiliser
1493;функционировать;fonctionner
1494;комиссия;commission
1495;совершение;
1496;приложение;application
1497;заявление;déclaration
1498;капитан;capitaine
1499;улыбнуться;sourire
1500;холодный;froid
1501;холодной;
1502;предоставление;fourniture
1503;оказание;
1504;офицер;officier
1505;конкретный;spécifique
1506;фамилия;
1507;отчество;
1508;предел;limite
1509;ограничение;restriction
1510;смеяться;rire
1511;смех;rire
1512;выборы;élections
1513;иностранный;étranger
1514;зарубежный;étranger
1515;уехать;partir
1516;ученый;scientifique
1517;вроде;
1518;несколько как;
1519;левый;gauche
1520;счастливый;heureux
1521;счастлива;
1522;бутылка;bouteille
1523;флакон;flacon
1524;подходить;
1525;костюм;costume
1526;судить;juger
1527;родиться;naître
1528;рождаться;
1529;теория;théorie
1530;версия;version
1531;теоретический;théorique
1532;пояс;ceinture
1533;отдел;département
1534;департамент;département
1535;зуб;dent
1536;отказаться;
1537;отказать;refuser
1538;отказываться;
1539;святой;saint
1540;точный;précis
1541;точной;
1542;точность;précision
1543;занять;prendre
1544;занимать;occuper
1545;оккупировать;
1546;личность;identité
1547;индивидуальность;individualité
1548;гора;montagne
1549;добавить;ajouter
1550;добавлять;ajouter
1551;звонить;
1552;медленно;lentement
1553;постепенно;progressivement
1554;метр;
1555;счетчик;compteur
1556;измеритель;
1557;начинаться;
